customer_id,gender,age,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,customer satsifaction score ,escalations,email_open_rate,marketing_click_rate,net promoter score ,survey_response,referral_count,churn
CUST_01588,Male,67,SME,35,Web,Monthly,27,2,18.58274251,5,0.13,0,10,350,PayPal,1,No,No,2,20.23440456,Technical,4,1,0.11,0.34,-4,Satisfied,1,0
CUST_01589,Male,55,Individual,53,Referral,Yearly,0,4,18.30503887,3,0.16,10,50,2650,Card,2,No,No,3,51.02730307,Billing,3,0,0.35,0.42,9,Satisfied,2,1
CUST_01590,Female,59,Individual,46,Web,Quarterly,26,7,22.06608705,5,0.1,6,50,2300,Card,1,No,No,1,25.18245706,Service,5,1,0.78,0.29,52,Satisfied,1,0
CUST_01591,Female,41,Individual,32,Web,Monthly,23,2,16.46619596,3,0.06,8,30,960,Card,1,No,No,2,26.47894442,Technical,4,0,0.67,0.29,84,Neutral,0,0
CUST_01592,Male,35,Individual,46,Mobile,Monthly,20,5,3.470978603,10,-0.22,2,50,2300,Card,2,Yes,Yes,2,43.90134606,Technical,5,1,0.18,0.2,81,Unsatisfied,0,1
CUST_01593,Female,44,Enterprise,23,Web,Monthly,12,2,20.89427612,5,-0.04,6,10,230,Card,0,No,No,0,24.24758946,Technical,3,0,0.65,0.03,-32,Satisfied,2,0
CUST_01594,Female,58,Individual,42,Mobile,Quarterly,27,3,16.95928631,8,0.15,3,70,2940,Card,0,No,No,2,17.63784523,Service,5,1,0.72,0.29,-62,Satisfied,1,0
CUST_01595,Female,25,Enterprise,37,Mobile,Monthly,10,5,14.11580728,2,0.03,5,50,1850,Bank Transfer,1,No,No,0,30.74560763,Billing,2,2,0.37,0.47,-52,Neutral,1,0
CUST_01596,Female,45,Individual,26,Web,Quarterly,30,2,6.422062529,3,-0.2,1,20,520,PayPal,1,Yes,No,1,39.78668892,None,1,1,0.72,0.42,-9,Satisfied,3,0
CUST_01597,Female,27,Individual,34,Referral,Quarterly,26,2,9.403084981,7,-0.05,1,20,680,PayPal,2,No,Yes,0,18.20765949,Service,3,0,0.14,0.23,15,Satisfied,2,0
CUST_01598,Male,34,Individual,38,Mobile,Monthly,24,5,2.080443745,6,0.32,6,30,1140,Bank Transfer,1,No,No,0,31.50561312,Technical,3,0,0.77,0.14,45,Satisfied,0,0
CUST_01599,Female,72,Individual,55,Mobile,Quarterly,10,5,11.23390011,4,-0.2,2,30,1650,Card,0,No,No,2,20.42851419,Service,2,0,0.43,0.05,-43,Satisfied,0,0
CUST_01600,Male,46,Individual,11,Referral,Yearly,13,5,10.77566045,4,-0.32,3,70,770,PayPal,1,No,No,1,17.9193691,Technical,4,0,0.76,0.13,-25,Neutral,1,0
CUST_01601,Female,23,Individual,50,Mobile,Monthly,5,1,14.12406853,8,0.19,10,10,500,Card,2,No,No,0,17.37506063,None,4,0,0.26,0.06,12,Satisfied,1,0
CUST_01602,Male,31,Individual,58,Web,Quarterly,28,5,25.93104067,7,0,0,30,1740,Card,1,No,No,0,33.85771493,Technical,5,1,0.44,0.09,84,Neutral,0,0
CUST_01603,Female,39,Enterprise,56,Web,Yearly,20,4,21.69290359,3,0.11,6,50,2800,Bank Transfer,0,No,Yes,0,29.95433346,None,3,0,0.28,0.12,22,Neutral,1,0
CUST_01604,Male,71,SME,21,Mobile,Monthly,14,4,15.23821667,6,0.15,8,20,420,Bank Transfer,0,Yes,No,2,30.77691298,Technical,4,0,0.64,0.34,11,Neutral,3,0
CUST_01605,Female,23,SME,43,Referral,Monthly,18,4,9.706271952,2,-0.17,4,30,1290,Bank Transfer,0,No,No,2,33.47553349,Technical,4,0,0.71,0.12,-8,Neutral,1,0
CUST_01606,Male,43,Individual,24,Web,Quarterly,30,2,6.937622603,1,0.15,7,20,480,Card,1,Yes,Yes,1,14.1668184,Service,4,0,0.7,0.12,0,Neutral,1,0
CUST_01607,Female,56,Individual,15,Web,Quarterly,8,4,22.47721555,9,-0.29,17,50,750,Card,1,No,No,1,17.0164203,Service,5,0,0.76,0.1,38,Neutral,1,0
CUST_01608,Male,29,Individual,3,Mobile,Monthly,15,1,6.013355192,4,0.07,5,20,60,Card,0,No,No,0,12.03971438,Technical,4,0,0.79,0.17,19,Neutral,2,0
CUST_01609,Female,52,SME,2,Mobile,Monthly,4,0,6.819673338,6,0.14,6,100,200,Card,0,Yes,No,0,37.24921274,Technical,3,0,0.11,0.12,-7,Neutral,2,0
CUST_01610,Male,31,Individual,7,Web,Quarterly,9,0,32.95327704,13,0.04,19,10,70,Card,0,No,No,1,32.28273275,Billing,4,0,0.22,0.04,-5,Neutral,0,0
CUST_01611,Male,39,Individual,5,Referral,Monthly,17,6,13.60956388,5,-0.17,6,20,100,Card,0,No,Yes,1,13.41125198,Billing,3,0,0.56,0.26,67,Satisfied,1,0
CUST_01612,Female,68,Individual,53,Referral,Quarterly,30,1,29.524365,6,0.02,28,10,530,Card,1,Yes,Yes,0,25.25937583,Technical,4,0,0.85,0.05,26,Satisfied,1,0
CUST_01613,Female,40,Individual,45,Mobile,Quarterly,26,6,12.52006421,6,0.26,23,100,4500,PayPal,0,Yes,No,1,24.3729859,Technical,5,0,0.37,0.22,-4,Unsatisfied,1,0
CUST_01614,Male,65,SME,40,Web,Monthly,29,7,23.72973769,5,0.1,0,10,400,Card,0,No,No,1,33.43851375,Technical,5,1,0.35,0.09,18,Satisfied,0,0
CUST_01615,Female,24,Individual,29,Mobile,Monthly,26,0,16.87238419,6,-0.07,2,20,580,Card,1,No,Yes,0,10.18667891,Service,4,0,0.25,0.17,-24,Neutral,0,0
CUST_01616,Male,57,Individual,41,Web,Quarterly,10,7,10.11703411,5,0.02,6,20,820,Bank Transfer,1,Yes,No,0,29.54759896,Billing,4,0,0.4,0.2,34,Satisfied,1,0
CUST_01617,Male,67,SME,32,Mobile,Quarterly,36,0,8.747301827,5,0.16,1,20,640,Bank Transfer,0,No,No,1,26.07415991,Technical,3,0,0.19,0.35,-29,Unsatisfied,0,0
CUST_01618,Male,42,Individual,30,Web,Yearly,27,3,1,4,0.26,20,100,3000,Card,0,No,Yes,0,15.08396977,None,3,0,0.63,0.31,62,Neutral,0,0
CUST_01619,Female,30,Individual,8,Mobile,Monthly,37,2,8.004999974,4,-0.24,5,70,560,Bank Transfer,1,No,Yes,0,35.74414636,None,5,0,0.41,0.24,7,Satisfied,2,0
CUST_01620,Male,38,Individual,32,Web,Quarterly,36,3,19.80329103,1,0.19,1,20,640,Card,0,No,Yes,2,26.43614267,Billing,2,0,0.53,0.38,45,Unsatisfied,1,0
CUST_01621,Male,58,SME,42,Referral,Monthly,19,6,14.46414917,6,0.17,11,50,2100,Card,0,Yes,No,1,24.16545262,Technical,5,0,0.56,0.27,51,Neutral,2,1
CUST_01622,Female,27,Enterprise,2,Mobile,Yearly,15,3,11.00092622,4,-0.12,12,10,20,Card,0,No,No,0,31.31739923,Billing,2,0,0.27,0.08,39,Neutral,0,0
CUST_01623,Female,70,SME,10,Referral,Monthly,0,1,14.17088661,3,0.1,7,30,300,Card,1,Yes,No,1,31.492048,Technical,4,0,0.22,0.33,40,Satisfied,2,1
CUST_01624,Female,72,SME,43,Web,Quarterly,21,0,21.643483,5,-0.02,1,70,3010,Card,0,No,Yes,1,15.54039183,Technical,5,0,0.78,0.11,-15,Satisfied,1,0
CUST_01625,Female,26,Individual,55,Web,Monthly,19,1,5.297355317,1,-0.11,16,70,3850,PayPal,0,No,No,1,30.40007367,Technical,4,0,0.55,0.37,34,Satisfied,0,0
CUST_01626,Male,32,Individual,43,Web,Monthly,13,4,17.39426614,9,0,22,20,860,Card,1,Yes,No,1,39.28285641,Service,2,1,0.52,0.02,6,Neutral,3,0
CUST_01627,Male,69,Individual,37,Web,Monthly,15,3,4.492836354,5,-0.19,25,20,740,Card,1,Yes,Yes,0,31.5360409,Service,5,0,0.84,0.27,18,Neutral,0,0
CUST_01628,Male,19,SME,46,Web,Monthly,25,0,1,5,0.03,2,20,920,Card,2,No,No,1,31.69762929,Billing,4,1,0.87,0.17,51,Unsatisfied,1,1
CUST_01629,Male,42,Individual,55,Mobile,Monthly,1,2,10.66353221,4,-0.05,9,30,1650,Card,0,No,No,0,17.75974711,Billing,4,0,0.45,0.13,6,Neutral,0,1
CUST_01630,Female,30,SME,3,Mobile,Monthly,32,3,11.58375914,7,-0.02,12,20,60,Card,0,No,No,2,20.21122623,Service,3,0,0.64,0.37,-22,Neutral,3,0
CUST_01631,Male,51,SME,52,Web,Monthly,28,0,12.663379,8,-0.03,0,20,1040,Card,1,No,No,1,16.35334008,Billing,3,0,0.32,0.26,-9,Neutral,3,0
CUST_01632,Male,68,Enterprise,23,Web,Monthly,16,4,14.24123915,5,-0.01,8,30,690,Card,0,Yes,No,0,46.46017825,Billing,4,0,0.26,0.4,10,Satisfied,2,0
CUST_01633,Female,51,Individual,34,Mobile,Quarterly,19,1,18.6427698,7,-0.09,0,30,1020,Bank Transfer,0,No,No,2,30.86129851,Technical,2,1,0.76,0.42,56,Satisfied,1,0
CUST_01634,Male,52,Individual,18,Web,Quarterly,23,7,9.748126037,2,-0.36,16,10,180,Card,3,No,No,2,33.72645964,Technical,2,0,0.64,0.1,-40,Neutral,1,0
CUST_01635,Male,55,Individual,33,Referral,Monthly,28,0,5.601415799,6,0.31,21,100,3300,Card,0,Yes,Yes,2,30.68584445,Service,4,0,0.8,0.28,11,Satisfied,2,0
CUST_01636,Male,20,Individual,33,Web,Monthly,40,0,22.48666353,3,0.28,10,30,990,Card,0,No,No,1,28.43286003,Technical,4,0,0.28,0.4,-15,Neutral,0,0
CUST_01637,Male,59,SME,17,Web,Monthly,14,3,23.80898626,1,0.13,26,50,850,Card,3,No,No,3,19.40164632,Service,3,0,0.11,0.02,36,Satisfied,3,0
CUST_01638,Male,73,Individual,6,Web,Monthly,33,0,16.36826249,1,-0.04,3,20,120,Card,0,Yes,No,2,35.69783648,Service,2,1,0.85,0.1,27,Satisfied,2,0
CUST_01639,Male,23,Enterprise,13,Web,Monthly,17,4,18.14506768,1,0.14,12,50,650,Card,0,No,No,2,20.30932366,Technical,2,0,0.3,0.4,2,Neutral,0,0
CUST_01640,Female,72,Enterprise,21,Referral,Monthly,16,2,21.9092784,3,-0.24,1,20,420,Bank Transfer,1,Yes,No,0,16.88838069,Billing,4,1,0.41,0.21,-8,Unsatisfied,1,0
CUST_01641,Female,65,Individual,31,Web,Yearly,17,4,21.97938931,1,0.16,0,10,310,Card,1,No,No,2,19.76237006,Technical,3,0,0.56,0.32,71,Satisfied,1,0
CUST_01642,Male,66,Individual,58,Mobile,Yearly,30,0,6.482903944,5,-0.06,5,30,1740,PayPal,1,No,No,1,19.09472784,None,5,0,0.88,0.18,-6,Neutral,3,0
CUST_01643,Male,36,Individual,56,Web,Monthly,14,2,13.27858539,5,-0.18,29,10,560,PayPal,0,No,No,2,1.813085338,Technical,5,0,0.4,0.07,100,Neutral,1,0
CUST_01644,Female,20,Individual,21,Mobile,Quarterly,21,7,3.287749056,5,0.19,17,30,630,Card,0,No,No,1,27.40072538,Service,2,1,0.89,0.24,-100,Neutral,1,0
CUST_01645,Male,35,Individual,33,Referral,Monthly,14,4,16.85619029,3,0.1,12,10,330,Bank Transfer,0,No,No,1,18.03506529,Service,3,1,0.11,0.13,-65,Neutral,0,0
CUST_01646,Male,56,Individual,28,Referral,Monthly,15,2,19.1405621,2,-0.05,10,10,280,Card,0,No,Yes,1,26.81709663,Service,5,0,0.64,0.48,42,Neutral,1,0
CUST_01647,Male,26,Individual,56,Web,Yearly,33,5,5.324457497,6,0.01,2,50,2800,Bank Transfer,2,No,No,0,43.79082556,Service,3,1,0.89,0.35,-5,Unsatisfied,0,0
CUST_01648,Female,69,SME,6,Referral,Monthly,19,3,19.55259451,6,-0.12,0,30,180,Card,0,No,No,1,1,Service,4,1,0.59,0.09,-70,Neutral,0,0
CUST_01649,Male,29,Individual,8,Web,Quarterly,13,0,21.60161148,7,0.1,6,50,400,Card,2,Yes,Yes,1,12.36819857,Service,3,1,0.74,0.33,28,Neutral,2,0
CUST_01650,Female,22,Individual,13,Web,Quarterly,15,2,25.432154,8,0.09,3,100,1300,PayPal,0,Yes,No,0,28.29030347,None,4,0,0.61,0.47,-2,Satisfied,0,1
CUST_01651,Male,20,Individual,34,Mobile,Quarterly,22,1,13.87287213,5,0.08,4,30,1020,PayPal,0,No,Yes,0,30.99141623,None,5,0,0.36,0.22,40,Neutral,0,0
CUST_01652,Female,28,Enterprise,58,Referral,Monthly,19,3,18.31886132,2,-0.3,0,20,1160,Card,0,No,No,1,11.25647788,None,4,0,0.74,0.32,47,Unsatisfied,1,0
CUST_01653,Female,74,SME,40,Web,Quarterly,20,0,24.22794257,3,0.06,3,10,400,Bank Transfer,1,No,No,4,9.19394481,Technical,4,0,0.67,0.17,77,Neutral,5,0
CUST_01654,Male,47,Individual,22,Mobile,Monthly,17,3,6.705593592,4,-0.15,8,30,660,PayPal,0,No,Yes,0,20.38283248,Technical,4,0,0.5,0.34,-7,Satisfied,2,0
CUST_01655,Female,21,SME,1,Web,Monthly,30,1,14.00228111,6,0.15,23,10,10,Bank Transfer,0,No,No,0,15.64556414,Technical,4,0,0.48,0.38,38,Satisfied,1,1
CUST_01656,Male,22,SME,13,Web,Yearly,25,0,5.958749501,4,0.01,17,10,130,Card,0,No,No,0,16.26869451,Billing,3,0,0.59,0.27,44,Unsatisfied,1,0
CUST_01657,Female,18,SME,1,Referral,Quarterly,17,3,15.3050198,11,0.35,3,30,30,Card,0,No,Yes,1,10.60634663,Service,4,0,0.77,0.28,42,Neutral,2,0
CUST_01658,Male,44,Individual,10,Mobile,Yearly,21,6,13.39414118,1,-0.06,14,70,700,PayPal,0,No,No,1,34.46151053,Technical,4,1,0.82,0.46,38,Unsatisfied,1,0
CUST_01659,Male,45,SME,5,Web,Monthly,11,3,10.50837969,5,-0.19,11,70,350,Card,0,No,No,1,31.21319338,Technical,3,0,0.72,0.39,42,Neutral,2,0
CUST_01660,Female,46,Individual,55,Mobile,Monthly,19,6,19.30580816,6,-0.11,1,50,2750,Card,0,No,Yes,0,16.01231963,Technical,2,0,0.79,0.02,-24,Satisfied,1,1
CUST_01661,Male,35,Enterprise,20,Mobile,Quarterly,13,2,9.667499978,4,0.02,8,30,600,Bank Transfer,0,No,No,3,25.74487784,Technical,4,1,0.44,0.46,44,Satisfied,3,0
CUST_01662,Male,29,Individual,13,Mobile,Monthly,21,2,12.20702805,3,-0.14,15,30,390,PayPal,0,No,No,1,30.78412107,Technical,4,0,0.45,0.28,67,Neutral,0,0
CUST_01663,Female,30,Enterprise,58,Web,Quarterly,18,3,22.81895411,4,-0.34,1,20,1160,Card,0,Yes,No,0,20.44186307,Billing,5,1,0.25,0.01,-56,Neutral,0,0
CUST_01664,Male,58,Enterprise,37,Web,Yearly,17,2,29.12755723,1,0.12,0,30,1110,Card,0,No,No,1,24.79590106,Technical,3,0,0.4,0.45,83,Neutral,1,0
CUST_01665,Male,19,Individual,10,Referral,Yearly,21,0,25.01889519,6,0.33,0,20,200,Card,0,No,Yes,1,28.01911262,None,3,0,0.48,0.32,71,Satisfied,2,0
CUST_01666,Female,54,Enterprise,3,Mobile,Quarterly,22,2,16.83794387,2,0.23,7,50,150,Card,0,No,No,3,17.84357994,Technical,4,0,0.41,0.14,-81,Satisfied,0,0
CUST_01667,Female,62,Individual,34,Mobile,Monthly,30,0,20.1386763,4,-0.03,0,20,680,Card,0,Yes,No,1,36.25801476,None,3,0,0.81,0.28,12,Neutral,0,0
CUST_01668,Male,33,Individual,34,Mobile,Yearly,27,0,17.0579091,3,-0.07,6,20,680,Card,1,No,Yes,2,35.28260581,Technical,2,0,0.51,0.44,-15,Neutral,2,0
CUST_01669,Male,65,Individual,30,Web,Quarterly,29,0,1,7,0.01,7,20,600,Card,1,No,No,1,37.61363697,Billing,4,0,0.47,0.2,76,Neutral,1,0
CUST_01670,Female,41,Enterprise,37,Mobile,Yearly,16,0,3.674527749,4,0.19,2,30,1110,PayPal,0,No,No,1,18.04826482,Billing,4,1,0.62,0.2,-3,Neutral,1,0
CUST_01671,Female,52,Individual,4,Web,Quarterly,22,3,13.00818123,4,-0.07,35,70,280,PayPal,0,Yes,No,2,33.49475381,Billing,2,0,0.45,0.21,7,Satisfied,0,1
CUST_01672,Male,39,Individual,34,Web,Yearly,37,4,28.4477407,6,-0.01,13,30,1020,Card,1,Yes,No,4,14.75290546,Technical,4,0,0.7,0.07,-32,Satisfied,0,0
CUST_01673,Female,53,SME,32,Web,Monthly,19,4,6.658438236,3,0.36,5,70,2240,PayPal,1,No,Yes,2,17.43809017,Service,4,1,0.66,0.21,-2,Satisfied,0,0
CUST_01674,Male,28,Enterprise,21,Mobile,Quarterly,21,6,20.1057641,6,0.04,20,10,210,Card,0,Yes,No,2,18.21020193,None,4,1,0.28,0.38,32,Neutral,0,0
CUST_01675,Male,72,SME,58,Web,Monthly,21,6,6.262903618,2,0.23,5,100,5800,Card,1,No,No,1,23.24252509,Billing,4,0,0.52,0.31,72,Satisfied,2,0
CUST_01676,Male,63,Individual,41,Web,Quarterly,18,6,21.38168591,4,0.07,12,100,4100,Card,0,No,No,2,22.57651565,None,3,1,0.6,0.26,8,Unsatisfied,3,0
CUST_01677,Male,46,Individual,24,Web,Quarterly,32,0,18.90961638,4,0.01,9,10,240,Card,0,No,No,2,26.92118552,Technical,4,3,0.59,0.37,44,Satisfied,1,0
CUST_01678,Male,52,Individual,9,Web,Monthly,15,4,6.157590012,5,0.02,6,30,270,Bank Transfer,0,No,No,2,24.00630757,Service,4,0,0.85,0.4,55,Satisfied,0,0
CUST_01679,Female,65,SME,41,Web,Quarterly,30,0,15.81246121,7,-0.2,3,10,410,PayPal,1,Yes,No,2,20.30614571,Service,2,1,0.15,0.33,59,Satisfied,1,0
CUST_01680,Female,71,Individual,24,Mobile,Monthly,27,4,19.58460853,4,0.08,0,20,480,PayPal,1,Yes,No,0,27.24923729,Technical,2,0,0.15,0.17,79,Unsatisfied,0,0
CUST_01681,Female,32,Individual,25,Web,Monthly,19,5,16.61071268,6,0.1,0,10,250,Card,1,No,No,1,23.93739209,Technical,4,0,0.41,0.34,4,Satisfied,0,0
CUST_01682,Female,48,SME,36,Web,Monthly,15,1,23.355906,5,-0.14,10,50,1800,PayPal,0,Yes,No,1,38.59732992,Billing,3,0,0.64,0.05,4,Unsatisfied,0,0
CUST_01683,Male,59,Individual,8,Mobile,Monthly,19,2,20.02021027,5,0.19,20,50,400,Card,1,Yes,No,4,14.87192144,Service,5,0,0.8,0.01,10,Unsatisfied,1,0
CUST_01684,Male,58,Individual,50,Mobile,Monthly,31,7,27.93270276,3,0.04,17,20,1000,Card,0,No,Yes,0,18.72635884,Technical,4,0,0.77,0.32,-1,Neutral,3,0
CUST_01685,Male,60,Individual,41,Mobile,Monthly,30,6,26.090346,4,-0.02,7,30,1230,PayPal,0,No,No,3,26.84003418,Technical,5,0,0.62,0.24,50,Unsatisfied,1,0
CUST_01686,Male,33,Individual,29,Web,Monthly,27,4,18.49345761,4,0.25,0,10,290,Card,0,No,No,0,26.16468281,Technical,3,0,0.52,0.15,-2,Satisfied,1,0
CUST_01687,Female,27,Individual,25,Referral,Monthly,19,0,20.77313309,5,-0.2,0,20,500,PayPal,2,No,No,1,8.365860894,None,3,0,0.49,0.45,65,Neutral,0,0
CUST_01688,Male,66,Individual,59,Web,Monthly,20,2,13.51733075,6,0.09,2,50,2950,Card,0,Yes,No,0,25.39135354,Service,3,0,0.51,0.28,74,Satisfied,2,0
CUST_01689,Male,49,SME,35,Mobile,Quarterly,26,2,17.91586086,4,0.12,2,10,350,Card,0,Yes,No,2,24.82973205,Billing,5,0,0.66,0.32,100,Unsatisfied,0,0
CUST_01690,Female,68,Individual,38,Web,Quarterly,17,3,19.70407231,5,0.06,4,20,760,PayPal,0,Yes,No,2,7.1317122,Technical,4,1,0.55,0.13,54,Neutral,0,0
CUST_01691,Female,19,Individual,28,Web,Yearly,28,6,11.18159584,8,-0.06,2,20,560,Card,1,No,Yes,2,6.216192925,None,5,1,0.75,0.25,31,Unsatisfied,3,0
CUST_01692,Female,41,SME,55,Mobile,Monthly,21,3,25.71355747,4,0.35,3,30,1650,PayPal,1,No,No,1,21.03236432,Technical,3,0,0.19,0.46,1,Neutral,1,0
CUST_01693,Female,40,SME,19,Web,Yearly,30,4,12.33050464,7,0.13,0,30,570,PayPal,0,No,No,3,23.54022353,None,2,0,0.6,0.2,27,Neutral,0,0
CUST_01694,Male,19,SME,32,Web,Monthly,5,3,17.14699459,5,-0.12,5,50,1600,PayPal,1,Yes,No,1,35.03164801,Technical,3,1,0.31,0.28,-33,Neutral,2,0
CUST_01695,Male,55,Enterprise,37,Mobile,Monthly,13,6,13.72763822,5,-0.08,7,100,3700,PayPal,0,No,Yes,2,30.74046828,Technical,4,0,0.2,0.17,100,Satisfied,0,0
CUST_01696,Female,48,SME,49,Mobile,Monthly,16,0,25.29359741,3,-0.25,12,70,3430,Card,2,No,No,0,40.58376606,Service,5,0,0.24,0.12,11,Satisfied,1,0
CUST_01697,Male,68,Individual,59,Mobile,Monthly,24,3,5.357624774,3,0,0,20,1180,Card,0,Yes,No,1,15.7045109,Billing,4,0,0.87,0.06,53,Satisfied,0,0
CUST_01698,Male,57,SME,51,Mobile,Monthly,16,1,6.04681295,5,0.33,25,20,1020,PayPal,1,No,No,0,15.4600783,None,3,0,0.75,0.31,-5,Unsatisfied,3,0
CUST_01699,Male,43,Individual,28,Mobile,Quarterly,41,4,10.84099966,8,-0.19,5,50,1400,PayPal,0,No,No,1,35.4739735,Technical,2,0,0.29,0.02,16,Unsatisfied,1,0
CUST_01700,Female,46,Individual,56,Web,Yearly,7,2,12.35802869,9,0.07,5,50,2800,Card,1,Yes,Yes,2,35.13495814,Billing,3,1,0.72,0.24,34,Neutral,1,0
CUST_01701,Male,20,Individual,35,Referral,Yearly,30,7,15.38468878,4,-0.03,31,20,700,Card,0,Yes,No,2,29.2592309,None,4,2,0.67,0.42,45,Unsatisfied,2,0
CUST_01702,Female,31,Individual,8,Mobile,Quarterly,32,5,6.054036743,2,0.07,7,10,80,Bank Transfer,1,No,No,2,24.79754524,Technical,3,0,0.23,0.22,77,Unsatisfied,4,0
CUST_01703,Male,42,Individual,41,Mobile,Quarterly,24,2,16.76228268,3,0.08,3,20,820,PayPal,2,No,No,1,23.21741776,Billing,3,0,0.58,0.11,0,Neutral,0,1
CUST_01704,Male,65,Individual,54,Web,Monthly,16,1,5.929852513,3,0.05,0,50,2700,Card,1,No,Yes,0,37.66667597,Technical,3,0,0.78,0.32,-3,Unsatisfied,0,0
CUST_01705,Male,18,Individual,23,Referral,Yearly,19,0,15.94886088,4,-0.19,20,50,1150,Card,0,No,No,1,29.59324768,Service,4,0,0.74,0.04,35,Neutral,3,0
CUST_01706,Female,70,SME,54,Web,Quarterly,28,7,23.33522301,6,-0.11,14,20,1080,Card,0,No,No,3,28.70082333,Billing,2,1,0.77,0.28,-26,Unsatisfied,1,0
CUST_01707,Male,20,Enterprise,40,Mobile,Monthly,4,6,21.00532799,6,-0.04,10,30,1200,Card,0,No,No,3,43.77177302,Billing,3,1,0.79,0.02,88,Unsatisfied,1,1
CUST_01708,Female,71,Individual,46,Web,Quarterly,13,6,12.56279138,8,0.04,5,30,1380,Card,0,No,No,1,32.7352717,Technical,2,0,0.82,0.48,96,Unsatisfied,1,0
CUST_01709,Female,43,SME,23,Mobile,Monthly,14,2,10.74091978,6,0.22,15,20,460,Card,1,No,No,3,17.06761184,Service,4,0,0.27,0.48,98,Satisfied,1,0
CUST_01710,Female,35,Individual,32,Web,Quarterly,25,1,32.98752598,7,0.34,3,20,640,Card,2,No,No,3,21.26591712,Billing,3,0,0.26,0.16,81,Satisfied,0,0
CUST_01711,Male,26,Enterprise,10,Mobile,Yearly,30,7,19.83213756,2,0,2,50,500,Card,0,Yes,No,0,26.62943121,None,3,1,0.12,0.05,-25,Satisfied,0,0
CUST_01712,Male,55,Individual,17,Web,Quarterly,39,3,19.57600432,5,-0.05,26,20,340,PayPal,0,Yes,No,0,26.22423011,Technical,3,0,0.6,0.46,-40,Satisfied,4,0
CUST_01713,Male,40,Individual,35,Web,Yearly,1,4,22.07772419,4,0.04,0,50,1750,Card,0,No,No,0,24.35288746,None,3,0,0.66,0.44,-9,Satisfied,2,0
CUST_01714,Male,38,Individual,35,Referral,Yearly,9,7,18.99361843,3,0.06,23,50,1750,Card,0,No,Yes,0,30.13167763,Technical,3,0,0.36,0.13,-36,Neutral,0,0
CUST_01715,Female,74,Individual,3,Web,Monthly,16,6,18.94204232,3,0.3,2,10,30,Card,0,No,No,0,17.41848629,None,4,0,0.72,0.26,35,Satisfied,0,0
CUST_01716,Female,18,Individual,36,Web,Monthly,25,1,17.49935735,1,-0.2,28,50,1800,PayPal,0,No,No,0,10.71801035,None,2,0,0.86,0.13,-56,Neutral,1,0
CUST_01717,Female,38,Individual,29,Web,Monthly,27,1,17.27979464,1,0.13,4,70,2030,Bank Transfer,2,No,No,4,20.42636027,None,5,0,0.51,0.18,71,Satisfied,2,0
CUST_01718,Male,44,Individual,49,Referral,Yearly,8,3,13.0653131,3,0.19,4,50,2450,Card,0,No,No,1,15.22753848,Billing,4,1,0.73,0.28,28,Satisfied,2,0
CUST_01719,Female,59,Individual,46,Web,Monthly,23,6,14.51627333,10,-0.12,0,10,460,Card,0,Yes,No,1,32.80677747,Technical,4,0,0.42,0.24,8,Neutral,1,0
CUST_01720,Male,23,Individual,27,Web,Quarterly,0,0,25.72431053,3,0.22,17,10,270,Card,0,No,Yes,1,30.17784238,None,3,0,0.53,0.23,17,Satisfied,2,0
CUST_01721,Female,72,Enterprise,31,Mobile,Monthly,22,7,21.01049166,7,-0.13,20,30,930,Bank Transfer,1,No,No,1,15.97860453,Service,3,1,0.9,0.32,27,Satisfied,2,0
CUST_01722,Male,61,Individual,34,Web,Quarterly,19,5,9.314712679,9,-0.2,12,70,2380,Card,0,Yes,No,1,41.3115195,None,4,0,0.6,0.28,-32,Unsatisfied,1,0
CUST_01723,Male,53,Individual,12,Web,Monthly,19,5,21.56978682,5,-0.01,13,20,240,PayPal,0,No,No,3,20.06756928,Technical,3,1,0.45,0.3,-14,Neutral,0,0
CUST_01724,Female,45,SME,37,Referral,Monthly,16,6,14.56057182,6,0.13,3,10,370,PayPal,0,Yes,No,2,32.96739259,Service,2,0,0.43,0.42,82,Satisfied,3,0
CUST_01725,Female,62,SME,59,Web,Monthly,19,3,9.879221066,3,-0.27,11,10,590,Card,1,Yes,No,2,16.95598766,Technical,5,0,0.41,0.5,66,Satisfied,0,0
CUST_01726,Female,34,Individual,54,Mobile,Quarterly,23,6,17.99042715,6,-0.24,0,70,3780,Card,0,No,Yes,0,14.80197261,None,2,1,0.47,0.25,-6,Satisfied,3,0
CUST_01727,Female,57,SME,25,Mobile,Monthly,36,6,9.094846105,3,0.18,12,20,500,Card,0,No,No,1,29.47387893,None,4,0,0.34,0.02,93,Satisfied,1,0
CUST_01728,Male,69,Individual,2,Referral,Yearly,7,3,8.7495132,6,0,24,30,60,Card,0,No,No,1,28.65683804,Technical,4,0,0.22,0.11,4,Satisfied,3,0
CUST_01729,Female,20,Individual,30,Referral,Monthly,17,2,24.05102254,10,0.08,2,50,1500,Card,0,Yes,No,2,43.3070713,Service,4,0,0.49,0.41,-14,Satisfied,0,0
